movie;director
tt0058092;nm0625680
tt0058101;nm0193359
tt0058126;nm0468882
tt0058138;nm0003433
tt0058208;nm0855096
tt0058213;nm0000736
tt0058263;nm0521334
tt0058275;nm0513792
tt0058279;nm0462030
tt0058301;nm0000540
tt0058311;nm0313124
tt0058331;nm0829038
tt0058382;nm0689659
tt0058384;nm0038906
tt0058390;nm0002087
tt0058404;nm0001379
tt0058439;nm0162979
tt0058440;nm0918659
tt0058458;nm0000076
tt0058461;nm0001466
tt0058500;nm0002338
tt0058557;nm0285302
tt0058561;nm0000339
tt0058564;nm0314584
tt0058576;nm0001239
tt0058586;nm0001175
tt0058604;nm0435563
tt0058625;nm0856267
tt0058642;nm0660886
tt0058777;nm0256831
tt0058863;nm0006954
tt0058886;nm0715346
tt0058888;nm0000041
tt0058898;nm0000419
tt0058962;nm0364805
tt0058985;nm0889513
tt0058997;nm0695937
tt0059012;nm0000080
tt0059037;nm0422484
tt0059044;nm0504496
tt0059124;nm0393094
tt0059124;nm0851537
tt0059126;nm0281865
tt0059199;nm0300759
tt0059205;nm0393094
tt0059219;nm0505610
tt0059221;nm0706347
tt0059229;nm0000019
tt0059260;nm0504513
tt0059287;nm0038906
tt0059309;nm0695937
tt0059377;nm0001811
tt0059415;nm0001232
tt0059417;nm0006249
tt0059464;nm0714215
tt0059464;nm0504496
tt0059496;nm0392519
tt0059529;nm0739677
tt0059538;nm0901138
tt0059563;nm0601077
tt0059573;nm0337885
tt0059578;nm0001466
tt0059616;nm0000975
tt0059646;nm0000591
tt0059711;nm0572132
tt0059712;nm0006452
tt0059715;nm0840671
tt0059740;nm0368871
tt0059742;nm0936404
tt0059812;nm0445454
tt0059817;nm0406728
tt0059855;nm0481812
tt0059855;nm3213009
tt0059856;nm0899581
tt0059878;nm0330026
tt0059884;nm0094083
tt0059893;nm0007181
tt0060074;nm0652631
tt0060138;nm0000975
tt0060165;nm0177034
tt0060177;nm0347086
tt0060182;nm0569710
tt0060182;nm0384342
tt0060186;nm0550892
tt0060188;nm0789033
tt0060232;nm0671957
tt0060380;nm0596261
tt0060401;nm0442819
tt0060429;nm0208111
tt0060446;nm0950633
tt0060446;nm0849060
tt0060457;nm0918659
tt0060464;nm0297974
tt0060474;nm0653620
tt0060543;nm0664852
tt0060545;nm0682881
tt0060560;nm0408076
tt0060574;nm0772522
tt0060584;nm0301145
tt0060635;nm0002254
tt0060666;nm0912849
tt0060668;nm0111656
tt0060675;nm0000419
tt0060747;nm0449084
tt0060782;nm0149548
tt0060877;nm0364252
tt0060908;nm0003606
tt0060934;nm0936404
tt0061015;nm0851537
tt0061101;nm0840671
tt0061113;nm0730237
tt0061115;nm0370868
tt0061132;nm0001596
tt0061140;nm0842515
tt0061162;nm0094083
tt0061189;nm0000339
tt0061191;nm0912876
tt0061196;nm0791899
tt0061197;nm0679974
tt0061198;nm0901138
tt0061203;nm0682287
tt0061376;nm0257992
tt0061395;nm0000320
tt0061398;nm0640226
tt0061401;nm0001471
tt0061407;nm0001874
tt0061418;nm0671957
tt0061452;nm0848234
tt0061452;nm0663577
tt0061452;nm0569825
tt0061452;nm0400731
tt0061452;nm0346436
tt0061452;nm0001379
tt0061456;nm0794793
tt0061465;nm0607407
tt0061465;nm0912238
tt0061489;nm0618834
tt0061512;nm0742341
tt0061520;nm0366708
tt0061537;nm0417352
tt0061550;nm0634016
tt0061557;nm0005711
tt0061590;nm0533241
tt0061592;nm0496447
tt0061592;nm0393988
tt0061592;nm0794793
tt0061595;nm0851537
tt0061597;nm0151653
tt0061619;nm0001328
tt0061620;nm0927090
tt0061636;nm0813177
tt0061648;nm0772259
tt0061653;nm0554169
tt0061709;nm0884547
tt0061752;nm0846010
tt0061758;nm0750701
tt0061759;nm0805500
tt0061765;nm0946391
tt0061781;nm0001232
tt0061789;nm0504513
tt0061791;nm0842582
tt0061796;nm0695937
tt0061814;nm0670282
tt0061826;nm0496447
tt0061855;nm0667870
tt0061868;nm0393094
tt0061955;nm0000076
tt0061976;nm0794843
tt0061994;nm0703368
tt0062006;nm0319241
tt0062032;nm0001238
tt0062078;nm0210130
tt0062089;nm0002338
tt0062138;nm0000958
tt0062144;nm0164999
tt0062150;nm0140257
tt0062228;nm0154827
tt0062229;nm0578483
tt0062235;nm0718243
tt0062266;nm0338719
tt0062277;nm0678249
tt0062310;nm0899581
tt0062322;nm0259499
tt0062374;nm0936464
tt0062393;nm0513400
tt0062456;nm0094083
tt0062467;nm0950109
tt0062490;nm0606593
tt0062657;nm0505610
tt0062671;nm0001928
tt0062687;nm0331453
tt0062687;nm0879853
tt0062741;nm0001238
tt0062759;nm0301145
tt0062765;nm0946811
tt0062776;nm0549650
tt0062808;nm0001238
tt0062844;nm0802563
tt0062898;nm0000009
tt0062898;nm0169065
tt0062900;nm0418724
tt0062900;nm0511951
tt0062952;nm0001023
tt0062979;nm0607407
tt0062994;nm0943758
tt0063000;nm0950633
tt0063000;nm0849060
tt0063023;nm0006249
tt0063032;nm0179281
tt0063050;nm0589228
tt0063090;nm0136579
tt0063135;nm0005570
tt0063141;nm0718554
tt0063198;nm0651915
tt0063210;nm0235066
tt0063218;nm0001348
tt0063227;nm0367431
tt0063231;nm0851537
tt0063260;nm0337885
tt0063278;nm0900712
tt0063288;nm0952737
tt0063371;nm0625866
tt0063374;nm0757256
tt0063456;nm0085457
tt0063458;nm0167241
tt0063477;nm0800140
tt0063483;nm0000056
tt0063493;nm0684596
tt0063501;nm0813177
tt0063518;nm0001874
tt0063592;nm0229424
tt0063612;nm0695937
tt0063615;nm0439149
tt0063643;nm0856715
tt0063663;nm0675068
tt0063663;nm0001628
tt0063729;nm0099592
tt0063787;nm0000540
tt0063790;nm0000953
tt0063834;nm0593014
tt0063845;nm0796073
tt0063876;nm0651915
tt0063977;nm0001238
tt0064038;nm0149631
tt0064040;nm0578483
tt0064106;nm0001031
tt0064107;nm0006837
tt0064147;nm0514493
tt0064148;nm0496746
tt0064155;nm0912766
tt0064169;nm0894577
tt0064208;nm0678101
tt0064265;nm0151653
tt0064276;nm0000454
tt0064338;nm0001238
tt0064356;nm0576529
tt0064368;nm0453953
tt0064387;nm0331471
tt0064393;nm0297935
tt0064429;nm0936464
tt0064443;nm0035830
tt0064451;nm0002254
tt0064473;nm0806915
tt0064482;nm0207108
tt0064494;nm0001238
tt0064506;nm0007181
tt0064612;nm0006445
tt0064691;nm0001928
tt0064816;nm0220227
tt0064839;nm0474528
tt0064861;nm0001031
tt0064866;nm0690597
tt0064923;nm0491852
tt0064939;nm0011467
tt0064952;nm0006452
tt0064994;nm0579954
tt0065067;nm0045880
tt0065125;nm0856715
tt0065126;nm0368871
tt0065168;nm0210811
tt0065180;nm0472087
tt0065230;nm0447944
tt0065233;nm0906709
tt0065234;nm0002020
tt0065241;nm0423180
tt0065416;nm0759662
tt0065417;nm0006249
tt0065439;nm0002020
tt0065446;nm0001603
tt0065457;nm0622643
tt0065457;nm0022331
tt0065489;nm0598102
tt0065528;nm0001566
tt0065531;nm0578483
tt0065591;nm0000343
tt0065597;nm0381638
tt0065656;nm0198014
tt0065662;nm0778633
tt0065724;nm0706182
tt0065744;nm0210811
tt0065772;nm0006445
tt0065782;nm0001120
tt0065851;nm0762727
tt0065938;nm0404606
tt0065955;nm0027815
tt0065969;nm0165412
tt0065976;nm0512327
tt0065988;nm0671957
tt0066026;nm0000265
tt0066078;nm0630197
tt0066104;nm0001238
tt0066109;nm0001692
tt0066154;nm0664273
tt0066160;nm0459567
tt0066206;nm0769874
tt0066237;nm0006249
tt0066279;nm0420383
tt0066289;nm0686137
tt0066319;nm0000180
tt0066449;nm0099592
tt0066461;nm0326500
tt0066473;nm0000041
tt0066473;nm0281507
tt0066473;nm0297935
tt0066473;nm0557927
tt0066491;nm0000320
tt0066492;nm0005711
tt0066498;nm0434189
tt0066511;nm0742940
tt0066516;nm0423180
tt0066534;nm0000320
tt0066540;nm0742341
tt0066546;nm0271831
tt0066546;nm0001202
tt0066561;nm0346436
tt0066564;nm0001471
tt0066580;nm0905579
tt0066639;nm0651915
tt0066728;nm0568546
tt0066740;nm0297523
tt0066758;nm0759662
tt0066765;nm0534084
tt0066817;nm0829038
tt0066817;nm0453832
tt0066819;nm0796923
tt0066827;nm0223964
tt0066834;nm0384342
tt0066842;nm0005139
tt0066848;nm0318203
tt0066856;nm0664852
tt0066900;nm0910737
tt0066906;nm0335133
tt0066914;nm0001238
tt0066914;nm0704565
tt0066914;nm0210811
tt0066919;nm0677880
tt0066940;nm0198765
tt0066952;nm0446059
tt0066970;nm0950109
tt0066982;nm0843089
tt0067047;nm0375224
tt0067093;nm0422484
tt0067108;nm0653620
tt0067116;nm0001243
tt0067119;nm0172772
tt0067123;nm0950633
tt0067128;nm0388198
tt0067140;nm0001466
tt0067164;nm0611531
tt0067227;nm0001202
tt0067249;nm0462030
tt0067277;nm0874308
tt0067309;nm0001587
tt0067355;nm0005645
tt0067372;nm0000591
tt0067402;nm0418986
tt0067409;nm0767110
tt0067439;nm0433267
tt0067464;nm0903474
tt0067487;nm0591987
tt0067491;nm0193303
tt0067515;nm0261400
tt0067546;nm0025399
tt0067592;nm0109870
tt0067595;nm0937747
tt0067601;nm0404014
tt0067637;nm0143007
tt0067637;nm0160108
tt0067650;nm0368871
tt0067778;nm0001501
tt0067789;nm0752922
tt0067800;nm0001603
tt0067805;nm0772259
tt0067810;nm0887708
tt0067814;nm0538652
tt0067815;nm0404177
tt0067820;nm0001232
tt0067866;nm0423524
tt0067927;nm0764781
tt0067961;nm0517056
tt0067972;nm0505392
tt0067995;nm0502479
tt0068000;nm0610786
tt0068000;nm0271814
tt0068154;nm0005645
tt0068156;nm0402596
tt0068161;nm0744612
tt0068182;nm0001348
tt0068190;nm0827597
tt0068205;nm0006445
tt0068240;nm0000697
tt0068257;nm0611531
tt0068264;nm0439597
tt0068278;nm0001202
tt0068282;nm0739388
tt0068284;nm0186091
tt0068326;nm0441501
tt0068346;nm0742940
tt0068348;nm0728149
tt0068370;nm0163706
tt0068371;nm0052419
tt0068371;nm0559398
tt0068371;nm0297974
tt0068371;nm0393094
tt0068379;nm0658299
tt0068379;nm0918844
tt0068415;nm0546672
tt0068421;nm0041932
tt0068504;nm0529877
tt0068528;nm0000056
tt0068537;nm0008485
tt0068537;nm0011982
tt0068569;nm0516360
tt0068611;nm0000033
tt0068629;nm0297935
tt0068646;nm0000338
tt0068649;nm0504496
tt0068655;nm0002216
tt0068659;nm0002049
tt0068716;nm0640226
tt0068727;nm0917358
tt0068732;nm0000265
tt0068767;nm0516344
tt0068817;nm0593014
tt0068883;nm0899581
tt0068897;nm0566671
tt0068902;nm0223964
tt0068918;nm0376801
tt0068918;nm0581216
tt0068935;nm0000045
tt0068983;nm0234963
tt0069005;nm0165493
tt0069024;nm0765856
tt0069027;nm0681207
tt0069035;nm0873296
tt0069090;nm0531066
tt0069097;nm0006889
tt0069120;nm0958801
tt0069172;nm0577263
tt0069239;nm0001681
tt0069278;nm0347086
tt0069281;nm0000581
tt0069289;nm0006837
tt0069303;nm0728688
tt0069318;nm0172772
tt0069400;nm0004244
tt0069436;nm0000736
tt0069449;nm0449984
tt0069452;nm0472954
tt0069464;nm0042500
tt0069518;nm0151653
tt0069530;nm0133384
tt0069718;nm0926967
tt0069729;nm0142587
tt0069737;nm0006249
tt0069762;nm0000517
tt0069810;nm0004292
tt0069815;nm0500988
tt0069824;nm0001874
tt0069851;nm0646782
tt0069865;nm0796923
tt0069909;nm0630197
tt0069947;nm0003593
tt0069994;nm0115259
tt0069995;nm0001676
tt0070039;nm0042155
tt0070040;nm0258977
tt0070061;nm0921631
tt0070077;nm0946811
tt0070099;nm0015037
tt0070136;nm0001348
tt0070190;nm0049577
tt0070212;nm0001239
tt0070215;nm0884547
tt0070217;nm0953130
tt0070222;nm0761522
tt0070233;nm0301145
tt0070239;nm0422484
tt0070246;nm0297935
tt0070291;nm0006889
tt0070359;nm0262402
tt0070379;nm0000217
tt0070438;nm0677951
tt0070439;nm0752922
tt0070439;nm0698779
tt0070463;nm0375224
tt0070464;nm0000755
tt0070509;nm0108745
tt0070537;nm0492908
tt0070544;nm0482537
tt0070641;nm0069166
tt0070654;nm0712917
tt0070666;nm0001486
tt0070679;nm0347086
tt0070694;nm0314856
tt0070696;nm0062677
tt0070707;nm0000095
tt0070735;nm0001351
tt0070809;nm0315547
tt0070820;nm0228013
tt0070842;nm0000682
tt0070903;nm0001628
tt0070917;nm0362736
tt0070935;nm0403826
tt0071159;nm0351566
tt0071194;nm0150706
tt0071198;nm0417054
tt0071203;nm0945412
tt0071216;nm0142587
tt0071222;nm0163706
tt0071230;nm0000316
tt0071269;nm0000265
tt0071359;nm0097259
tt0071455;nm0733476
tt0071464;nm0415333
tt0071486;nm0757790
tt0071487;nm0000320
tt0071508;nm0607407
tt0071508;nm0546672
tt0071532;nm0718554
tt0071544;nm0775447
tt0071607;nm0829038
tt0071622;nm0851724
tt0071627;nm1268738
tt0071691;nm0001348
tt0071695;nm0475852
tt0071696;nm0297935
tt0071733;nm0001501
tt0071853;nm0000416
tt0071853;nm0001402
tt0071859;nm0452102
tt0071908;nm0054402
tt0071956;nm0229210
tt0071994;nm0000361
tt0072030;nm0767022
tt0072245;nm0379391
tt0072263;nm0172772
tt0072317;nm0490871
tt0072368;nm0767110
tt0072443;nm0001789
tt0072613;nm0199381
tt0072637;nm0598102
tt0072685;nm0350099
tt0072750;nm0844358
tt0072752;nm0097259
tt0072761;nm0142587
tt0072783;nm0611531
tt0072820;nm0776317
tt0072867;nm0765856
tt0072869;nm0297523
tt0072886;nm0027183
tt0072890;nm0001486
tt0072930;nm0005632
tt0072931;nm0375224
tt0072934;nm0596850
tt0072960;nm0164037
tt0072973;nm0724059
tt0072976;nm0001202
tt0072979;nm0000691
tt0073000;nm0135653
tt0073008;nm0001566
tt0073017;nm0001238
tt0073042;nm0005711
tt0073043;nm0714215
tt0073115;nm0415333
tt0073152;nm0000694
tt0073155;nm0958558
tt0073221;nm0001031
tt0073312;nm0000095
tt0073317;nm0002045
tt0073345;nm0002137
tt0073363;nm0110653
tt0073424;nm0001202
tt0073442;nm0301145
tt0073470;nm0080580
tt0073486;nm0001232
tt0073502;nm0003837
tt0073540;nm0001837
tt0073580;nm0000774
tt0073582;nm0000783
tt0073629;nm0788940
tt0073650;nm0001596
tt0073679;nm0002020
tt0073691;nm0681617
tt0073691;nm0844326
tt0073781;nm0521422
tt0073817;nm0921631
tt0073918;nm0001628
tt0074084;nm0000934
tt0074157;nm0175428
tt0074187;nm0350099
tt0074228;nm0504495
tt0074235;nm0000797
tt0074252;nm0778633
tt0074279;nm0000860
tt0074286;nm0858873
tt0074287;nm0002194
tt0074291;nm0000019
tt0074312;nm0001202
tt0074360;nm0767022
tt0074400;nm0958801
tt0074408;nm0001238
tt0074412;nm0906177
tt0074441;nm0291035
tt0074442;nm0005645
tt0074443;nm0729626
tt0074475;nm0625680
tt0074478;nm0001090
tt0074486;nm0000186
tt0074520;nm0826642
tt0074540;nm0330026
tt0074554;nm0728688
tt0074559;nm0373612
tt0074569;nm0133911
tt0074575;nm0040789
tt0074593;nm0320852
tt0074599;nm0568546
tt0074605;nm0465932
tt0074608;nm0041932
tt0074633;nm0035106
tt0074633;nm0001102
tt0074670;nm0103756
tt0074695;nm0001603
tt0074720;nm0891554
tt0074730;nm0007181
tt0074740;nm0144758
tt0074749;nm0001023
tt0074751;nm0347086
tt0074802;nm0425593
tt0074860;nm0772259
tt0074888;nm0002218
tt0074901;nm0561938
tt0074916;nm0521334
tt0074921;nm0472954
tt0074923;nm0946811
tt0074937;nm0601800
tt0075002;nm0050853
tt0075005;nm0001149
tt0075029;nm0000142
tt0075086;nm0747849
tt0075119;nm0586482
tt0075164;nm0912981
tt0075229;nm0382779
tt0075261;nm0006639
tt0075268;nm0706182
tt0075323;nm0000037
tt0075334;nm0843089
tt0075404;nm0791899
tt0075648;nm0417054
tt0075656;nm0230629
tt0075669;nm0220828
tt0075675;nm0000694
tt0075686;nm0000095
tt0075704;nm0936404
tt0075730;nm0953130
tt0075753;nm0357807
tt0075783;nm0401366
tt0075788;nm0387337
tt0075793;nm0778633
tt0075811;nm0954724
tt0075824;nm0000320
tt0075860;nm0000229
tt0075888;nm0834905
tt0075902;nm0906667
tt0075936;nm0000691
tt0075968;nm0000631
tt0075984;nm0001090
tt0075993;nm0769615
tt0076001;nm0305557
tt0076009;nm0657853
tt0076009;nm0000958
tt0076085;nm0778633
tt0076100;nm0000165
tt0076155;nm0000076
tt0076161;nm0607407
tt0076191;nm0755197
tt0076200;nm0097259
tt0076245;nm0003593
tt0076276;nm0797672
tt0076295;nm0382942
tt0076312;nm0001238
tt0076348;nm0594624
tt0076363;nm0522028
tt0076363;nm0718627
tt0076363;nm0789313
tt0076391;nm0199381
tt0076417;nm0438279
tt0076452;nm0001901
tt0076591;nm0006837
tt0076591;nm0738736
tt0076649;nm0061608
tt0076706;nm0950001
tt0076709;nm0628838
tt0076709;nm0005033
tt0076709;nm0477035
tt0076727;nm0752922
tt0076734;nm0000682
tt0076740;nm0001243
tt0076749;nm0613865
tt0076786;nm0000783
tt0076809;nm0039890
tt0076825;nm0136552
tt0076855;nm0889513
tt0076933;nm0000698
tt0076935;nm0945282
tt0077138;nm0647438
tt0077199;nm0077587
tt0077210;nm0450122
tt0077210;nm0186988
tt0077222;nm0744612
tt0077234;nm0935382
tt0077235;nm0587518
tt0077248;nm0001707
tt0077280;nm0711114
tt0077288;nm0596850
tt0077292;nm0151653
tt0077318;nm0770961
tt0077372;nm0730422
tt0077405;nm0000517
tt0077413;nm0347086
tt0077416;nm0001047
tt0077421;nm0001202
tt0077474;nm0001353
tt0077497;nm0504641
tt0077533;nm0777291
tt0077613;nm0918041
tt0077636;nm0496746
tt0077651;nm0000118
tt0077655;nm0000247
tt0077660;nm0071999
tt0077660;nm0784198
tt0077707;nm0749914
tt0077713;nm0953392
tt0077729;nm0001202
tt0077740;nm0110653
tt0077743;nm0285302
tt0077745;nm0442241
tt0077766;nm0844358
tt0077834;nm0706044
tt0077904;nm0320852
tt0078058;nm0179281
tt0078084;nm0200192
tt0078087;nm0001102
tt0078158;nm0396421
tt0078238;nm0400731
tt0078243;nm0514906
tt0078252;nm0950759
tt0078326;nm0000163
tt0078326;nm0343260
tt0078343;nm0077460
tt0078382;nm0458228
tt0078418;nm0007181
tt0078435;nm0297935
tt0078467;nm0001031
tt0078481;nm0000265
tt0078517;nm0005033
tt0078718;nm0422484
tt0078723;nm0000229
tt0078740;nm0723629
tt0078748;nm0000631
tt0078754;nm0002080
tt0078778;nm0163990
tt0078784;nm0418724
tt0078788;nm0000338
tt0078836;nm0789033
tt0078846;nm0000540
tt0078872;nm0050597
tt0078875;nm0772522
tt0078935;nm0219959
tt0078966;nm0108745
tt0078976;nm0707597
tt0079002;nm0000269
tt0079010;nm0742940
tt0079013;nm0504513
tt0079027;nm0004616
tt0079027;nm0001361
tt0079063;nm0521334
tt0079117;nm0181902
tt0079193;nm0752922
tt0079219;nm0000976
tt0079221;nm0611531
tt0079261;nm0001232
tt0079372;nm0151653
tt0079386;nm0007181
tt0079417;nm0000914
tt0079450;nm0549658
tt0079510;nm0956052
tt0079522;nm0000095
tt0079576;nm0636165
tt0079579;nm0579828
tt0079590;nm0576488
tt0079596;nm0000788
tt0079619;nm0586482
tt0079688;nm0438279
tt0079709;nm0266668
tt0079764;nm0586482
tt0079766;nm0734466
tt0079788;nm0320946
tt0079833;nm0594503
tt0079855;nm0667299
tt0079855;nm0456172
tt0079858;nm0776317
tt0079871;nm0164639
tt0079889;nm0899649
tt0079944;nm0001789
tt0079980;nm0006734
tt0079985;nm0660453
tt0080009;nm0000591
tt0080100;nm0660873
tt0080117;nm0442241
tt0080120;nm0001353
tt0080149;nm0001348
tt0080172;nm0514906
tt0080339;nm0001878
tt0080339;nm0958387
tt0080339;nm0000720
tt0080346;nm0676248
tt0080421;nm0000339
tt0080421;nm0613471
tt0080437;nm0002087
tt0080439;nm0144689
tt0080439;nm0595063
tt0080455;nm0000484
tt0080486;nm0001238
tt0080492;nm0908055
tt0080515;nm0485889
tt0080515;nm0085457
tt0080516;nm0575389
tt0080530;nm0526971
tt0080549;nm0000776
tt0080610;nm0000076
tt0080623;nm0155179
tt0080645;nm0358497
tt0080707;nm0322785
tt0080738;nm0404606
tt0080802;nm0064593
tt0080853;nm0101055
tt0080905;nm0516316
tt0080928;nm0001149
tt0080934;nm0006916
tt0080948;nm0002089
tt0080948;nm0281507
tt0080979;nm0000041
tt0081031;nm0418986
tt0081178;nm0001928
tt0081229;nm1111262
tt0081248;nm0080580
tt0081250;nm0210811
tt0081269;nm0131995
tt0081291;nm0000454
tt0081353;nm0000265
tt0081400;nm0417054
tt0081427;nm0873385
tt0081534;nm0844358
tt0081554;nm0000095
tt0081590;nm0959717
tt0081616;nm0778633
tt0081617;nm0006854
tt0081677;nm0144758
tt0081730;nm0810602
tt0081991;nm0459552
tt0082073;nm0893872
tt0082084;nm0402434
tt0082085;nm0000361
tt0082088;nm0767022
tt0082094;nm0176702
tt0082138;nm0776317
tt0082146;nm0331956
tt0082158;nm0399853
tt0082162;nm0660936
tt0082183;nm0891554
tt0082210;nm0305054
tt0082222;nm0906667
tt0082243;nm0490861
tt0082257;nm0951577
tt0082263;nm0827854
tt0082317;nm0386706
tt0082338;nm0872062
tt0082346;nm0922949
tt0082348;nm0000958
tt0082350;nm0142587
tt0082406;nm0075859
tt0082406;nm0723704
tt0082406;nm0828245
tt0082406;nm0359457
tt0082406;nm0718627
tt0082410;nm0912876
tt0082422;nm0855446
tt0082427;nm0001361
tt0082432;nm0001837
tt0082436;nm0002218
tt0082467;nm0293113
tt0082490;nm0412220
tt0082497;nm0000231
tt0082507;nm0035106
tt0082511;nm0221265
tt0082528;nm0203246
tt0082559;nm0559769
tt0082559;nm0289576
tt0082640;nm0415333
tt0082644;nm0576488
tt0082666;nm0129970
tt0082694;nm0004306
tt0082696;nm0316311
tt0082700;nm0502391
tt0082714;nm0598102
tt0082729;nm0331797
tt0082736;nm0843640
tt0082744;nm0751652
tt0082755;nm0054402
tt0082763;nm0788553
tt0082796;nm0611531
tt0082797;nm0220828
tt0082799;nm0320588
tt0082799;nm0415617
tt0082801;nm0000814
tt0082806;nm0022581
tt0082812;nm0400731
tt0082912;nm0002199
tt0082926;nm0000691
tt0082945;nm0001486
tt0082956;nm0000915
tt0082958;nm0474539
tt0082958;nm0006854
tt0082979;nm0000886
tt0083006;nm0001587
tt0083019;nm0001238
tt0083033;nm0169438
tt0083081;nm0007181
tt0083110;nm0956022
tt0083162;nm0513792
tt0083190;nm0000520
tt0083193;nm0502422
tt0083193;nm0813583
tt0083203;nm0034899
tt0083226;nm0742940
tt0083248;nm0019464
tt0083254;nm0711114
tt0083260;nm0500988
tt0083271;nm0532702
tt0083275;nm0548648
tt0083296;nm0520440
tt0083310;nm0163990
tt0083326;nm0000824
tt0083349;nm0474859
tt0083557;nm0003497
tt0083590;nm0516363
tt0083590;nm0706274
tt0083590;nm0706268
tt0083591;nm0123364
tt0083618;nm0956022
tt0083629;nm0602333
tt0083652;nm0001070
tt0083702;nm0087511
tt0083743;nm0133426
tt0083745;nm0000265
tt0083801;nm0167195
tt0083824;nm0946179
tt0083833;nm0001469
tt0083865;nm0029161
tt0083866;nm0000229
tt0083888;nm0019244
tt0083907;nm0000600
tt0083922;nm0000005
tt0083931;nm0417757
tt0083972;nm0591171
tt0083987;nm0000277
tt0084018;nm0595063
tt0084018;nm0144689
tt0084028;nm0001090
tt0084042;nm0149631
tt0084042;nm1057779
tt0084096;nm0175428
tt0084133;nm0396421
tt0084237;nm0060072
tt0084237;nm0710230
tt0084296;nm0004305
tt0084302;nm0797672
tt0084345;nm0314516
tt0084352;nm0534084
tt0084352;nm0400958
tt0084357;nm0210811
tt0084358;nm0002218
tt0084370;nm0000907
tt0084390;nm0408076
tt0084422;nm0851752
tt0084422;nm0851754
tt0084424;nm0144758
tt0084465;nm0850601
tt0084477;nm0123273
tt0084504;nm0002175
tt0084516;nm0001361
tt0084518;nm0049494
tt0084573;nm0614236
tt0084589;nm0897045
tt0084591;nm0589228
tt0084597;nm0493615
tt0084628;nm0003408
tt0084629;nm0203246
tt0084630;nm0802692
tt0084652;nm0227187
tt0084667;nm0802693
tt0084684;nm0588964
tt0084694;nm0136592
tt0084704;nm0322785
tt0084726;nm0583292
tt0084740;nm0258977
tt0084745;nm0000127
tt0084777;nm0000783
tt0084780;nm0590525
tt0084786;nm0393212
tt0084807;nm0401176
tt0084809;nm0001149
tt0084845;nm0463740
tt0084854;nm0353592
tt0084854;nm0001361
tt0084865;nm0001175
tt0084887;nm0170113
tt0084899;nm0002087
tt0084921;nm0151653
tt0084934;nm0351410
tt0084934;nm0351566
tt0085124;nm0144758
tt0085178;nm0631539
tt0085180;nm0000975
tt0085236;nm0533334
tt0085244;nm0001410
tt0085266;nm0213179
tt0085266;nm0518579
tt0085266;nm0932750
tt0085276;nm0564319
tt0085318;nm6497799
tt0085327;nm0179281
tt0085328;nm0000972
tt0085335;nm0125909
tt0085356;nm0002086
tt0085370;nm0476123
tt0085384;nm0001175
tt0085387;nm0001708
tt0085390;nm0293989
tt0085390;nm0598553
tt0085390;nm0005062
tt0085390;nm0633637
tt0085390;nm0571781
tt0085454;nm0001352
tt0085461;nm0946811
tt0085473;nm0437596
tt0085478;nm0318150
tt0085514;nm0002189
tt0085518;nm0777291
tt0085529;nm0088397
tt0085599;nm0631799
tt0085601;nm0005645
tt0085622;nm0097491
tt0085627;nm0002086
tt0085672;nm0172826
tt0085743;nm0787453
tt0085748;nm0810602
tt0085750;nm0023469
tt0085768;nm0129970
tt0085776;nm0660936
tt0085780;nm0000520
tt0085794;nm0000217
tt0085864;nm0150839
tt0085913;nm0001408
tt0085933;nm0651915
